left_hip_x_mean,left_hip_x_std,left_hip_x_min,left_hip_x_max,left_hip_x_net_change,left_hip_y_mean,left_hip_y_std,left_hip_y_min,left_hip_y_max,left_hip_y_net_change,right_hip_x_mean,right_hip_x_std,right_hip_x_min,right_hip_x_max,right_hip_x_net_change,right_hip_y_mean,right_hip_y_std,right_hip_y_min,right_hip_y_max,right_hip_y_net_change,left_ankle_x_mean,left_ankle_x_std,left_ankle_x_min,left_ankle_x_max,left_ankle_x_net_change,left_ankle_y_mean,left_ankle_y_std,left_ankle_y_min,left_ankle_y_max,left_ankle_y_net_change,right_ankle_x_mean,right_ankle_x_std,right_ankle_x_min,right_ankle_x_max,right_ankle_x_net_change,right_ankle_y_mean,right_ankle_y_std,right_ankle_y_min,right_ankle_y_max,right_ankle_y_net_change,left_foot_index_x_mean,left_foot_index_x_std,left_foot_index_x_min,left_foot_index_x_max,left_foot_index_x_net_change,left_foot_index_y_mean,left_foot_index_y_std,left_foot_index_y_min,left_foot_index_y_max,left_foot_index_y_net_change,right_foot_index_x_mean,right_foot_index_x_std,right_foot_index_x_min,right_foot_index_x_max,right_foot_index_x_net_change,right_foot_index_y_mean,right_foot_index_y_std,right_foot_index_y_min,right_foot_index_y_max,right_foot_index_y_net_change,shoulder_angle_deg_mean,shoulder_angle_deg_std,shoulder_angle_deg_min,shoulder_angle_deg_max,shoulder_angle_deg_net_change,foot_angle_deg_mean,foot_angle_deg_std,foot_angle_deg_min,foot_angle_deg_max,foot_angle_deg_net_change,left_foot_pitch_deg_mean,left_foot_pitch_deg_std,left_foot_pitch_deg_min,left_foot_pitch_deg_max,left_foot_pitch_deg_net_change,right_foot_pitch_deg_mean,right_foot_pitch_deg_std,right_foot_pitch_deg_min,right_foot_pitch_deg_max,right_foot_pitch_deg_net_change,foot_spread_mean,foot_spread_std,foot_spread_min,foot_spread_max,foot_spread_net_change,foot_height_diff_mean,foot_height_diff_std,foot_height_diff_min,foot_height_diff_max,foot_height_diff_net_change,trick,source_video
-0.1414564040701506,1.8586071067210854,-3.80959002550433,2.1477146067893633,5.957304632293694,0.00842095569708249,0.3881014654342374,-0.7772420377018212,0.7103644988922218,-0.2659353221329118,-0.47070161679497186,2.01085627458988,-4.307210848425572,2.38846472837528,6.695675576800852,0.008456155305405824,0.37860989624640173,-0.7856148303036885,0.651168028304526,-0.2269203229982784,0.05798322438853214,1.956295778724978,-3.7163490811367486,2.4095755930782636,6.075638536909366,1.4408911271487954,0.4477574542606061,0.1160511691749658,1.7737423284633027,-0.5401495355166963,-0.5362704867715868,2.059105902210932,-4.284812875983914,2.2013294924844957,6.4861423684684105,1.5049302912907692,0.31347700110115273,0.45598371464064885,1.7353956951636094,-0.19479002142388002,0.29756076903579154,2.044802806936751,-3.4967902468592,2.7533220179596327,6.080292389604098,1.6344712143657687,0.3964091018483554,0.4357656481337164,1.961842462592444,-0.4884197017075884,-0.4600855218863414,2.228950970583306,-4.46134340164452,2.576427168207164,7.037770569851684,1.7113868927390916,0.27558159654026226,0.7799801263494793,1.9239471163826052,-0.216484503699933,206.54139478904222,58.765811868080974,167.2235827859442,390.39956071730074,215.2486169838822,-195.52946867103995,30.063640556449812,-296.6203127190577,-168.1181566440756,-91.40113152162962,-138.27925344160857,18.80880715671764,-163.21248079391577,-99.9282448616947,6.160191359055744,-103.49179897774171,39.166241060205884,-159.6273537594539,-43.15213866633312,-115.8725047941308,0.7604794992953036,0.3414614385935145,0.0024971149761450206,1.3593327751500652,-0.9574781802475858,-0.06403916414197376,0.17748361296634174,-0.6655257473123221,0.2522704175705137,-0.3453595140928163,Kickflip,tricks/Kickflip/kickflip.mp4
0.17465749487452065,0.09737033717444683,0.07184001500493899,0.36620702429041824,-0.2854997673225935,-0.15855621840117542,0.3444937176516704,-0.7844226741466876,0.17771211240251375,-0.1601798094355713,-0.1657328751888352,0.0847849109285238,-0.26828096565537063,0.0014422042010956214,-0.23852534351585744,-0.16716254241855322,0.36023170716644143,-0.8241678517842695,0.19989292728644426,-0.19184089183633435,0.2832606478492758,0.1557041882447362,0.08366530269261321,0.5827811968602301,-0.1831767737671809,1.2329076018946146,0.3690179559170786,0.28639981833218076,1.571330924698226,0.17413524600301922,-0.4491430619325296,0.15102308366852737,-0.8084389265530664,-0.19321315187653695,-0.14672568028051744,1.0215831783235858,0.48654777819262884,0.06502337652272676,1.4125633174360228,-0.013577005359628025,0.13042655758081245,0.21929757226355823,-0.18441839803433516,0.547722052090993,-0.2715684345286088,1.5747586573706434,0.35332649238826613,0.7237462275277402,1.8228946416547323,0.16789961748811844,-0.7977626057146469,0.15825962816315461,-1.1853978839441532,-0.4921088123016728,-0.2256447348712014,1.2784480788776387,0.49555165868173096,0.2917893199272715,1.6403198139563855,-0.041365296957107,165.8299864795102,17.164443758564822,142.03599679443502,193.43458703705704,27.894921403842886,-163.0072642522425,12.588133220282117,-179.43547792112977,-124.5886581677555,14.346239955619126,-65.23792194983247,14.421015653117708,-100.06615680524864,-37.875496951508374,12.093052564982436,-36.98583663520987,9.543522720104988,-69.72932712688078,-20.222379488035926,9.35422247202839,0.928189163295459,0.2458598465240578,0.6322819642730229,1.7016510748432971,-0.04592369965740739,0.21132442357102874,0.24734010126014408,-0.11084922703944922,0.8356311114025441,0.18771225136264724,Kickflip,tricks/Kickflip/kickflip2.mp4
0.17189288107152914,1.135607631226541,-1.8384079721054274,2.060522050627566,3.8989300227329933,-0.08728875158015592,0.2827449027640028,-0.5443130646340596,0.3298545660229153,-0.23980114279305537,-0.22950285200195425,1.1425963565898163,-2.2943318641579884,1.6523722032578383,3.9467040674158267,-0.09410307956117056,0.26382670061764996,-0.5383788070306291,0.27622797500336627,-0.18512514685029716,0.39321595465692893,1.1794611851600578,-1.95233330403767,2.3016702932739324,4.254003597311602,1.1573252536521519,0.3554758216014127,0.5685611649396557,1.5456940800366805,0.0019100744921576318,-0.36869724753556854,1.1623732030050877,-2.404991572917596,1.5888499486656755,3.9757253511421893,1.2791355561202773,0.3477236503290859,0.45448957741364415,1.5835208256852562,0.051206052527504875,0.6876574404786607,1.2212791365879039,-1.757636915113665,2.6763075815742785,4.4339444966879435,1.4040460889202844,0.3624848427534021,0.7486731614812736,1.7372989387526014,0.02516723845138613,-0.42002402206565037,1.1973991997964788,-2.5265900556284846,1.6331005294743157,4.128663529610842,1.5122873789921376,0.32659382007133103,0.6107106469765894,1.7934366491164002,0.06039440452546496,-163.09244763891454,4.014141250658578,-169.66996481786035,-155.72590585581744,-1.6485471001135181,-185.20054625251865,9.877349451814705,-216.46550453265002,-175.0514017040013,-2.15923072622374,-139.60997781397847,9.671405911513705,-169.89141468583367,-106.05738172865175,-15.11642224889809,-78.08415016096357,19.078345899946164,-119.12411885376083,-34.958583804950536,-40.13925452813418,1.107681462544311,0.26752456360841337,0.7379260850228615,1.9442769602372825,0.3052809670771013,-0.12181030246812524,0.2014039010975817,-0.7112384279489311,0.17640272579110594,-0.04929597803534724,Kickflip,tricks/Kickflip/kickflip3.mp4
0.2596140649972598,0.0871331905711696,0.11091340777247567,0.39792690404413994,-0.2221382949774716,0.03170859826993265,0.29011333514459114,-0.5857504009340333,0.8010592700371499,0.08232128949051032,-0.21836802660629137,0.07045283338052569,-0.3462853813914771,-0.1166216549613571,-0.18815876068570062,0.015469522229442962,0.2916168968647026,-0.5668694455457325,0.7842022682380337,0.1383843473689675,0.28703501981688634,0.09095911593808981,0.09906040037438661,0.3834919309671172,-0.16664944906468643,1.5300290842561532,0.2808676563388974,0.5370454739714193,1.8220664645553775,-0.09115581818933927,-0.3980983431119012,0.11352259588731632,-0.6276544727125566,-0.15263132824948333,0.2896237380976637,1.5130101035993744,0.2005682248596049,0.772484750711301,1.7109565228336354,-0.13212471531230552,0.32955052347256975,0.11133430875613716,-0.0023948571120225794,0.5661867680471757,-0.022497209509120875,1.7985916781110414,0.26403855813326405,0.8897267872847108,2.0674898720982267,-0.088241018695987,-0.49941626187133586,0.1533832352297632,-0.7825220465616161,-0.0951406194874086,0.4372157267622877,1.785126102425003,0.18399536415958093,1.113589927233188,2.0240715537356975,-0.2117303165117177,181.3103149559838,8.35907477233716,169.91427939171086,203.15769762102363,1.3434951966697781,180.74110362271296,10.105250415126473,136.61155873186266,202.6750295198108,6.641321995612714,-98.31129318074622,16.690311215658774,-127.95106190464433,-49.10092266700196,-30.965374068338065,-69.81467004935595,12.971039193348155,-101.42035413138287,-44.566904857574166,-17.00666778350108,0.8289667853439057,0.21038831862480512,0.4658596846472068,1.1428050043801938,-0.4597129362714085,0.017018980656779124,0.15447716052715307,-0.5578132730899562,0.49953996304919945,0.04096889712296625,Ollie,tricks/Ollie/Movie on 2026-08-19 at 9.30 AM.mov
0.13020190754040398,1.6542495084900024,-2.7674832549161996,2.911037566191036,5.674561785691816,-0.0031094533636487932,0.4748267074410622,-0.6392928391513132,0.7684290334617224,0.18195219490812198,-0.3078039356067584,1.6360706430235468,-3.227017123312078,2.4112504531894876,5.6278199370109405,-0.02643965977655454,0.4327889677944765,-0.5850714625317971,0.6648281432554419,0.16354000902588073,0.4966416222452054,1.799653765846423,-2.7409093863782776,3.397698016955953,6.13860740333423,1.2478605800274214,0.7169863833998018,0.021327133470230245,1.982205832093285,0.1960928315548951,-0.48440270152255527,1.676605792621738,-3.3835837594546883,2.3831324476671925,5.766716207121881,1.3926488260520484,0.5679250263733416,0.18851595250315933,1.9884073861292793,0.19967348850146682,0.7693872391388593,1.8628267063936832,-2.5041273469895846,3.8002700733384067,6.304397420327991,1.5290971584921056,0.696182424989806,0.3092994649978649,2.21432766672886,0.14075778899110958,-0.4752762187105892,1.7042301499617976,-3.367695525221753,2.6093872940538865,5.97708281927564,1.7241429745536534,0.5578460516512764,0.444607630422413,2.224895884711097,0.1676056012104583,-166.85097584271554,4.519946859999579,-182.07863744048132,-160.05954598884864,4.753198235317541,-187.52043301412868,12.581356509549424,-219.45254920730645,-175.17576547667406,-1.6134207031077494,-132.36474272986803,17.1135985153786,-156.73591115448565,-85.44158738615245,-20.553644650748993,-92.79717767547403,20.422771540497102,-133.76721284707102,-37.432254115014565,-32.98304619084344,1.2446634578494482,0.25896595142525164,0.7919705172851625,1.772362361250659,0.3273146010523518,-0.14478824602462717,0.3245534646909547,-0.9187920039884733,0.13110383308114348,-0.0035806569465717253,Ollie,tricks/Ollie/ollie.mp4
0.23269776029466882,0.05743872716491678,0.1522031907410834,0.37209854856624003,0.20023380441050695,-0.08078491292346847,0.547697825359074,-0.9318914252804491,0.7269451048280895,-0.3295868263325019,-0.19929453745654888,0.06187380190920706,-0.27986136344438317,-0.05052066465064702,0.20674104855195707,-0.06203576203059984,0.5198454109143165,-0.8290027461489164,0.7057526515860247,-0.2985529160652692,0.643336183676455,0.3670425272239374,0.16658309904872037,1.3908167134613987,0.6564887510070335,1.1303102959388869,0.8136345785015014,-0.22916510525105152,1.9171437861883822,0.24186079581491926,-0.18752810219660768,0.3220609036985481,-0.6105036070638376,1.1271940113479053,0.3254300140660328,1.19302111046108,0.8071500050978462,-0.5302621267537497,1.9312509882096296,0.03668435195927788,0.820473426167533,0.46439723285082213,0.19853887704314463,1.7007963843639722,0.9592248284643775,1.368553107648581,0.8299175006564984,-0.04059886753946015,2.2348173854868,0.12448159544979576,-0.21848137354747313,0.4263581967924952,-0.8218413634734254,1.446660969516148,0.44223077753412005,1.467553819229348,0.810847263429463,-0.25554489606795516,2.1271886477925377,0.10645855908960788,-165.07653972653293,6.7534385851188015,-175.325702736761,-151.04310029578255,-9.59735656886346,178.21662549552875,22.99687140391192,123.58650011602201,308.85719454832065,0.9334821344975808,-125.77653897155788,25.666550935998362,-165.78140753918126,-75.26470891520573,-59.12008167098763,-82.39931834452798,23.847814288519306,-150.74023796895102,-34.89823675433545,-25.58826337551079,1.0396288329404662,0.3446545665966455,0.006027150829626127,1.598067428083305,0.5169940509302574,-0.06271081452219303,0.3963542301566784,-1.1212561714200473,0.6295125702649143,0.20517644385564138,Ollie,tricks/Ollie/ollie2.mp4
0.27035199642417285,1.7387115918233653,-2.693331100144886,3.2239738076019733,5.917304907746859,-0.04488096607734566,0.6120354827651956,-0.9945517214385915,1.1809600130962725,-1.1688661414818269,-0.25953999903720815,1.7914543151180753,-3.342319669366895,2.7520634435845044,6.0943831129514,0.01965290357700786,0.5979093919572704,-0.9189396437546186,1.1974048266485606,-1.16113029767369,0.4719509269000149,1.8107146657795108,-2.723739565208123,3.4797490482290088,6.203488613437132,1.5328015986696257,0.8919502516970318,-0.45445580448877443,2.1867376310021385,0.0355483149369511,-0.48337382150559083,1.703469853186733,-3.471649890852248,2.3365632021466016,5.794662346415803,1.77314098736855,0.6056956158722663,0.21605158498641114,2.2542741805908886,-0.0744247135766809,0.7144278769569696,1.9117957095874039,-2.5640540664129574,3.9309684430457836,6.401115020714753,1.8383577568862621,0.8499212872660806,-0.23325353670628285,2.468026313780186,0.03994295306366791,-0.45365300518070945,1.8640139492756749,-3.619593182200554,2.618973998778151,6.195557572906722,2.0898381280813276,0.5892473035661636,0.5255324014752841,2.549188725989714,0.18068124781976058,168.17374596192948,7.18907739659917,149.21306746076334,182.47733597564567,-5.973738969866162,-191.11058022418004,16.432757289016763,-234.10680127603788,-175.21401230190787,-6.285854711129701,-126.91769752588091,16.349026353826012,-154.1991097520775,-87.76054870896449,-15.01046971443074,-88.62924994626654,31.210676881347247,-132.35095688947345,-31.268878003576297,-71.30375668322776,1.1680808821376791,0.12312518118193412,0.7532480743957125,1.424629309888513,0.20555744780803042,-0.24033938869892438,0.3811832593920441,-1.275855931891364,0.10016023792620254,0.109973028513632,Ollie,tricks/Ollie/skate_video.mp4
-0.12582071942782536,0.909726325124464,-2.085759916485555,1.0985845929675309,-3.179338865882163,-0.08121851358575195,0.4657674579035289,-0.8963396199776484,0.8385391091679794,-0.9029863969891214,-0.1371025016830438,0.8326987669269399,-2.001993931546273,1.0531909630698095,-3.030338179104689,0.003932391813805897,0.4376575948556251,-0.7738805412754323,0.8451643924809132,-0.9617541988639552,-0.550956407449522,1.0871097042773197,-2.868928729058181,0.7963338356050789,-3.6652625646632595,1.4931670196178062,0.796060501342441,-0.3035902078375095,2.2328566778470127,0.48703676057412504,-0.44901195950851935,0.9158436473044973,-2.3725399872771873,0.7372925031978315,-3.0627474922502693,1.551365805590635,0.6924851957626832,-0.2789360400421971,2.10961837794185,0.3004021997802113,-0.8309164198802034,1.2271951090468243,-3.387632573623236,0.6835561340152388,-4.0527444607487535,1.8135494456725505,0.722719149344467,0.09283106009840365,2.4293499802278613,0.3666944380235382,-0.6682374270305357,0.9818207645918802,-2.735172116276804,0.6958415075333995,-3.312513291322859,1.858348836040538,0.6739011295857156,0.01570898302719409,2.430565866813284,0.2675669929783897,84.81555791117897,49.4585410273874,-26.870810803515507,204.52846777770662,-142.04200649078263,42.00850125590008,252.35754802626565,-409.4269649899721,401.11536049280414,505.21644151684666,-50.54114664757431,23.192431362039613,-107.86825090785389,-14.963048812184855,46.673793212253116,-55.86622584627808,19.315504321517345,-123.03623813969782,-22.444631181223606,32.227012569181035,0.2442401435634129,0.24695378925146502,0.0012392045947947627,0.859737327398586,0.582820874079205,-0.058198785972828834,0.30525230409241366,-1.1964198620651567,0.5184657720013737,0.18663456079391372,Shove-it,tricks/Shove-it/popshuvit.mp4
0.19075179120470215,1.108920223660326,-1.7866893395096715,2.0626540471650365,3.8483749168541097,-0.0004469026942467488,0.327360142055727,-0.5488682395912726,0.39890723840697656,-0.05257279135752474,-0.21016674125480383,1.1134031705115017,-2.2459498982872352,1.6600742793557925,3.9059897722266177,-0.04898467646237323,0.3231506929643448,-0.550040938257627,0.37771837126004487,0.07750879221358797,0.5680705779435301,1.178608416198681,-1.6569721050332062,2.6570477079096526,4.314019812942859,1.2564267007363779,0.5637889822121563,0.17937539301934505,1.7819853584708156,0.05833008284608088,-0.16389577643244155,1.1818331167913598,-2.3197301812113187,1.8748220835801224,4.194552264791441,1.4354169373350845,0.47764941443391384,0.27841037118610334,1.8926521574928148,0.14504068898120526,0.8674699512080479,1.2208941674258487,-1.5026407807093816,3.0202085361507205,4.522849316860102,1.5317851386581636,0.5740624103652595,0.4328512028321999,2.016301492077824,-0.02883539985848005,-0.053070470052449074,1.1943637823459474,-2.3088958871495855,1.990429969563365,4.27315044338206,1.729996696979573,0.4604145774524225,0.5672768256529289,2.0992262584103556,0.06671970857507126,-152.35109872952054,13.401764845078139,-182.83284187031288,-132.50911206658887,-34.88352787072358,-190.11732203717767,18.011425925906053,-223.98770466609105,-146.25189753793697,-6.082683092121499,-137.01427387402967,9.086230645055938,-161.1319410345374,-114.65946778251347,-30.904061629588995,-110.33988234293591,13.016470461232775,-144.12840054584228,-70.65159722129388,-16.055081171173484,0.9205404212604971,0.12173199317104322,0.5541745819881949,1.3138168890654076,0.24969887347804187,-0.1789902365987063,0.34359849072714466,-1.0011634964564844,0.5642769434671484,-0.08671060613512438,Shove-it,tricks/Shove-it/popshuvit2.mp4
0.18505752360773026,1.3403061271270067,-2.222876225205553,2.4327573484856324,4.655633573691185,-0.04690996049914964,0.3248891519095425,-0.5304120518239777,0.4202964394816788,-0.18246394009554168,-0.21848006127623568,1.3758675452520481,-2.684489515272301,2.06323513486815,4.7477246501404515,-0.09901071440575446,0.3061565522186944,-0.5822046658808964,0.3781087178182229,-0.263043338094374,0.41869724620968046,1.4037069357409966,-2.255634785440293,2.785690958014763,5.041325743455056,1.249443202546239,0.43358168300384814,0.31493197542627244,1.679692507832498,0.05483393888649313,-0.24851214921600043,1.398244664399741,-2.857305832527955,2.0462424172456233,4.9035482497735785,1.2918665139565535,0.47079306108562236,0.28679811769302715,1.7312703118919663,0.15571224042051846,0.6933580046670665,1.4416792750751686,-2.146501474636086,3.124178506156481,5.270679980792567,1.5254255591863306,0.40517506793485775,0.6319214779549899,1.9023510854882857,0.06980555448491543,-0.18381476739979055,1.462155533376765,-3.004680345798677,2.173344958383818,5.178025304182494,1.5656809696571903,0.41780948173697197,0.6086854484695827,1.9598961189097652,0.15845219002978927,-146.29363630743384,12.518868902715617,-169.3123698232527,-131.68694643308788,35.40487520984493,-182.2503986453475,16.100944650713608,-223.5375479709392,-152.91770748304694,-5.882860147943546,-134.4955253735798,12.765161699071358,-159.34945582259172,-83.62889606699785,-28.615909831999303,-102.86322368640727,18.894164523324296,-133.6695812549101,-52.29459708533587,-66.88141752881467,0.8771727720668573,0.07858351333851114,0.6774809506721249,1.0408035268971867,0.09265467661007243,-0.04242331141031445,0.2655470371540771,-0.6619402132628788,0.46892413280750495,-0.10087830153402533,Shove-it,tricks/Shove-it/popshuvit3.mp4
